exec_name,block_size,variant,throughput,time_ms,exp,n
cu9_reduction_add_to1_64_2,64,2,3832335325.97254,0.042752,14,16384
cu9_reduction_add_to1_64_2,64,2,6206060584.955417,0.0528,15,32768
cu9_reduction_add_to1_64_2,64,2,11409470728.14387,0.05744,16,65536
cu9_reduction_add_to1_64_2,64,2,21603375343.621563,0.060672,17,131072
cu9_reduction_add_to1_64_2,64,2,38641509614.41007,0.06784,18,262144
cu9_reduction_add_to1_64_2,64,2,60146843080.18147,0.087168,19,524288
cu9_reduction_add_to1_64_2,64,2,77210179411.9231,0.135808,20,1048576
cu9_reduction_add_to1_64_2,64,2,95089958904.2788,0.220544,21,2097152
cu9_reduction_add_to1_64_2,64,2,105865439161.79314,0.396192,22,4194304
cu9_reduction_add_to1_64_2,64,2,112469538058.39262,0.745856,23,8388608
cu9_reduction_add_to1_64_2,64,2,99953865045.79617,1.678496,24,16777216
cu9_reduction_add_to1_64_2,64,2,102983303417.13008,3.25824,25,33554432
cu9_reduction_add_to1_64_2,64,2,103878030117.9721,6.460352,26,67108864
cu9_reduction_add_to1_64_2,64,2,104457006785.06941,12.849088,27,134217728
cu9_reduction_add_to1_64_2,64,2,104606673980.9235,25.661408,28,268435456
cu9_reduction_add_to1_128_2,128,2,84477296.686253,0.030304,8,256
cu9_reduction_add_to1_128_2,128,2,130825838.956261,0.039136,9,512
cu9_reduction_add_to1_128_2,128,2,220385676.522878,0.046464,10,1024
cu9_reduction_add_to1_128_2,128,2,505529226.185988,0.040512,11,2048
cu9_reduction_add_to1_128_2,128,2,981595082.864145,0.041728,12,4096
cu9_reduction_add_to1_128_2,128,2,1952707834.942656,0.041952,13,8192
cu9_reduction_add_to1_128_2,128,2,3826606849.830288,0.042816,14,16384
cu9_reduction_add_to1_128_2,128,2,6754617461.694051,0.048512,15,32768
cu9_reduction_add_to1_128_2,128,2,13644236987.478643,0.048032,16,65536
cu9_reduction_add_to1_128_2,128,2,21167958415.022858,0.06192,17,131072
cu9_reduction_add_to1_128_2,128,2,38898385835.44698,0.067392,18,262144
cu9_reduction_add_to1_128_2,128,2,58223170327.16067,0.090048,19,524288
cu9_reduction_add_to1_128_2,128,2,78750300600.92618,0.133152,20,1048576
cu9_reduction_add_to1_128_2,128,2,95925058764.65724,0.218624,21,2097152
cu9_reduction_add_to1_128_2,128,2,106476035569.62097,0.39392,22,4194304
cu9_reduction_add_to1_128_2,128,2,99203025510.37195,0.8456,23,8388608
cu9_reduction_add_to1_128_2,128,2,101198271297.40886,1.657856,24,16777216
cu9_reduction_add_to1_128_2,128,2,103704406333.50043,3.235584,25,33554432
cu9_reduction_add_to1_128_2,128,2,99609665866.79518,6.737184,26,67108864
cu9_reduction_add_to1_128_2,128,2,105170218123.51973,12.761952,27,134217728
cu9_reduction_add_to1_128_2,128,2,105243846042.74077,25.506048,28,268435456
